Date,SPY
2018-09-20,260.59893798828125
2018-09-21,260.36083984375
2018-09-24,259.49591064453125
2018-09-25,259.2551574707031
2018-09-26,258.4794616699219
2018-09-27,259.2016906738281
2018-09-28,259.22845458984375
2018-10-01,260.1289978027344
2018-10-02,259.9773864746094
2018-10-03,260.1201171875
2018-10-04,258.08709716796875
2018-10-05,256.642578125
2018-10-08,256.642578125
2018-10-09,256.2679748535156
2018-10-10,248.15379333496094
2018-10-11,242.68788146972656
2018-10-12,246.0584259033203
2018-10-15,244.67620849609375
2018-10-16,250.02633666992188
2018-10-17,250.0708770751953
2018-10-18,246.45968627929688
2018-10-19,246.3258514404297
2018-10-22,245.22018432617188
2018-10-23,243.9717254638672
2018-10-24,236.57980346679688
2018-10-25,240.82423400878906
2018-10-26,236.58872985839844
2018-10-29,235.2779998779297
2018-10-30,238.7644500732422
2018-10-31,241.3146209716797
2018-11-01,243.88265991210938
2018-11-02,242.43817138671875
2018-11-05,243.77566528320312
2018-11-06,245.31829833984375
2018-11-07,250.57015991210938
2018-11-08,250.11546325683594
2018-11-09,247.67230224609375
2018-11-12,243.0445098876953
2018-11-13,242.58975219726562
2018-11-14,240.93124389648438
2018-11-15,243.4457244873047
2018-11-16,244.0787811279297
2018-11-19,239.9503936767578
2018-11-20,235.5098419189453
2018-11-21,236.3123016357422
2018-11-23,234.73403930664062
2018-11-26,238.52366638183594
2018-11-27,239.3262176513672
2018-11-28,244.83680725097656
2018-11-29,244.30177307128906
2018-11-30,245.79087829589844
2018-12-03,249.0454559326172
2018-12-04,240.9757843017578
2018-12-06,240.61026000976562
2018-12-07,235.0193634033203
2018-12-10,235.46519470214844
2018-12-11,235.5187225341797
2018-12-12,236.70468139648438
2018-12-13,236.62442016601562
2018-12-14,232.25514221191406
2018-12-17,227.69873046875
2018-12-18,227.4490203857422
2018-12-19,224.04281616210938
2018-12-20,220.3958740234375
2018-12-21,215.88009643554688
2018-12-24,210.17587280273438
2018-12-26,220.7949981689453
2018-12-27,222.49012756347656
2018-12-28,222.20310974121094
2018-12-31,224.1493377685547
2019-01-02,224.382568359375
2019-01-03,219.0281219482422
2019-01-04,226.3646697998047
2019-01-07,228.14947509765625
2019-01-08,230.2930145263672
2019-01-09,231.36927795410156
2019-01-10,232.18545532226562
2019-01-11,232.2751007080078
2019-01-14,230.8580322265625
2019-01-15,233.50390625
2019-01-16,234.06886291503906
2019-01-17,235.84471130371094
2019-01-18,238.98385620117188
2019-01-22,235.7550048828125
2019-01-23,236.24832153320312
2019-01-24,236.37387084960938
2019-01-25,238.37396240234375
2019-01-28,236.56224060058594
2019-01-29,236.24832153320312
2019-01-30,239.98831176757812
2019-01-31,242.0959930419922
2019-02-01,242.21261596679688
2019-02-04,243.91668701171875
2019-02-05,244.93914794921875
2019-02-06,244.61622619628906
2019-02-07,242.28439331054688
2019-02-08,242.58026123046875
2019-02-11,242.71485900878906
2019-02-12,245.83602905273438
2019-02-13,246.63426208496094
2019-02-14,246.08717346191406
2019-02-15,248.768798828125
2019-02-19,249.1992950439453
2019-02-20,249.7015838623047
2019-02-21,248.81370544433594
2019-02-22,250.35629272460938
2019-02-25,250.69711303710938
2019-02-26,250.51776123046875
2019-02-27,250.41014099121094
2019-02-28,249.94374084472656
2019-03-01,251.5043487548828
2019-03-04,250.58949279785156
2019-03-05,250.24868774414062
2019-03-06,248.73291015625
2019-03-07,246.65216064453125
2019-03-08,246.1588897705078
2019-03-11,249.72853088378906
2019-03-12,250.6702423095703
2019-03-13,252.32949829101562
2019-03-14,252.16799926757812
2019-03-15,253.41384887695312
2019-03-18,254.33265686035156
2019-03-19,254.395751953125
2019-03-20,253.6300506591797
2019-03-21,256.4947204589844
2019-03-22,251.5581817626953
2019-03-25,251.36892700195312
2019-03-26,253.2427215576172
2019-03-27,251.9185028076172
2019-03-28,252.87338256835938
2019-03-29,254.46775817871094
2019-04-01,257.4856262207031
2019-04-02,257.6117858886719
2019-04-03,258.01715087890625
2019-04-04,258.7017822265625
2019-04-05,259.9539489746094
2019-04-08,260.1521301269531
2019-04-09,258.81890869140625
2019-04-10,259.7017822265625
2019-04-11,259.629638671875
2019-04-12,261.38623046875
2019-04-15,261.2151184082031
2019-04-16,261.38623046875
2019-04-17,260.7466735839844
2019-04-18,261.2601013183594
2019-04-22,261.4853820800781
2019-04-23,263.8365173339844
2019-04-24,263.25103759765625
2019-04-25,263.0888977050781
2019-04-26,264.3139953613281
2019-04-29,264.7283020019531
2019-04-30,264.8635559082031
2019-05-01,262.8726806640625
2019-05-02,262.30511474609375
2019-05-03,264.87255859375
2019-05-06,263.782470703125
2019-05-07,259.37738037109375
2019-05-08,259.01702880859375
2019-05-09,258.23333740234375
2019-05-10,259.5305480957031
2019-05-13,253.00857543945312
2019-05-14,255.29666137695312
2019-05-15,256.7919616699219
2019-05-16,259.17022705078125
2019-05-17,257.4946594238281
2019-05-20,255.79202270507812
2019-05-21,258.09820556640625
2019-05-22,257.3055114746094
2019-05-23,254.16160583496094
2019-05-24,254.73805236816406
2019-05-28,252.36892700195312
2019-05-29,250.67529296875
2019-05-30,251.35992431640625
2019-05-31,247.97286987304688
2019-06-03,247.34225463867188
2019-06-04,252.71124267578125
2019-06-05,254.90023803710938
2019-06-06,256.5578308105469
2019-06-07,259.125244140625
2019-06-10,260.3142395019531
2019-06-11,260.25115966796875
2019-06-12,259.7918701171875
2019-06-13,260.8637390136719
2019-06-14,260.5755310058594
2019-06-17,260.674560546875
2019-06-18,263.40411376953125
2019-06-19,263.99871826171875
2019-06-20,266.5210266113281
2019-06-21,266.133544921875
2019-06-24,265.8077087402344
2019-06-25,263.2007141113281
2019-06-26,262.9381408691406
2019-06-27,263.8705749511719
2019-06-28,265.2283630371094
2019-07-01,267.6362609863281
2019-07-02,268.3332214355469
2019-07-03,270.4786682128906
2019-07-05,270.1708679199219
2019-07-08,268.68634033203125
2019-07-09,269.0212097167969
2019-07-10,270.3066101074219
2019-07-11,270.9403076171875
2019-07-12,272.15325927734375
2019-07-15,272.2437438964844
2019-07-16,271.36578369140625
2019-07-17,269.5190734863281
2019-07-18,270.5057067871094
2019-07-19,269.0031433105469
2019-07-22,269.6639709472656
2019-07-23,271.592041015625
2019-07-24,272.8684387207031
2019-07-25,271.5649108886719
2019-07-26,273.3843688964844
2019-07-29,272.88641357421875
2019-07-30,272.2166748046875
2019-07-31,269.2384948730469
2019-08-01,266.8940124511719
2019-08-02,264.88433837890625
2019-08-05,256.9185485839844
2019-08-06,260.5213623046875
2019-08-07,260.6752014160156
2019-08-08,265.7897033691406
2019-08-09,263.9790954589844
2019-08-12,260.7657470703125
2019-08-13,264.821044921875
2019-08-14,256.990966796875
2019-08-15,257.66973876953125
2019-08-16,261.4717712402344
2019-08-19,264.621826171875
2019-08-20,262.5941467285156
2019-08-21,264.73052978515625
2019-08-22,264.6490783691406
2019-08-23,257.8508605957031
2019-08-26,260.7022399902344
2019-08-27,259.6793518066406
2019-08-28,261.5079040527344
2019-08-29,264.84820556640625
2019-08-30,264.73052978515625
2019-09-03,263.1826171875
2019-09-04,266.16986083984375
2019-09-05,269.5914611816406
2019-09-06,269.79974365234375
2019-09-09,269.9355773925781
2019-09-10,269.8721618652344
2019-09-11,271.7911376953125
2019-09-12,272.73260498046875
2019-09-13,272.55157470703125
2019-09-16,271.709716796875
2019-09-17,272.3976745605469
2019-09-18,272.5606384277344
2019-09-19,272.5424499511719
2019-09-20,271.2547912597656
2019-09-23,271.19122314453125
2019-09-24,269.06317138671875
2019-09-25,270.65460205078125
2019-09-26,270.0907287597656
2019-09-27,268.6357727050781
2019-09-30,269.88165283203125
2019-10-01,266.6714782714844
2019-10-02,261.96075439453125
2019-10-03,264.10699462890625
2019-10-04,267.680908203125
2019-10-07,266.52593994140625
2019-10-08,262.3881530761719
2019-10-09,264.8799743652344
2019-10-10,266.6714782714844
2019-10-11,269.4360046386719
2019-10-14,269.1359558105469
2019-10-15,271.8004455566406
2019-10-16,271.36395263671875
2019-10-17,272.1641845703125
2019-10-18,270.972900390625
2019-10-21,272.8098449707031
2019-10-22,271.9186706542969
2019-10-23,272.7098388671875
2019-10-24,273.1553649902344
2019-10-25,274.27398681640625
2019-10-28,275.8199157714844
2019-10-29,275.73809814453125
2019-10-30,276.58392333984375
2019-10-31,275.84722900390625
2019-11-01,278.4026794433594
2019-11-04,279.521240234375
2019-11-05,279.21197509765625
2019-11-06,279.2756652832031
2019-11-07,280.25775146484375
2019-11-08,280.94903564453125
2019-11-11,280.41241455078125
2019-11-12,281.00347900390625
2019-11-13,281.0944519042969
2019-11-14,281.5036315917969
2019-11-15,283.5408020019531
2019-11-18,283.7498474121094
2019-11-19,283.66802978515625
2019-11-20,282.6131896972656
2019-11-21,282.158447265625
2019-11-22,282.7860107421875
2019-11-25,284.9775695800781
2019-11-26,285.62322998046875
2019-11-27,286.896484375
2019-11-29,285.8324279785156
2019-12-02,283.4043884277344
2019-12-03,281.5036315917969
2019-12-04,283.2406921386719
2019-12-05,283.7498474121094
2019-12-06,286.3417053222656
2019-12-09,285.4414978027344
2019-12-10,285.1230773925781
2019-12-11,285.9324951171875
2019-12-12,288.3969421386719
2019-12-13,288.5696716308594
2019-12-16,290.5521545410156
2019-12-17,290.6158752441406
2019-12-18,290.6340637207031
2019-12-19,291.82537841796875
2019-12-20,293.1048278808594
2019-12-23,293.55255126953125
2019-12-24,293.561767578125
2019-12-26,295.1243896484375
2019-12-27,295.0513000488281
2019-12-30,293.42462158203125
2019-12-31,294.137451171875
2020-01-02,296.8880920410156
2020-01-03,294.6400451660156
2020-01-06,295.7641296386719
2020-01-07,294.9325866699219
2020-01-08,296.5043640136719
2020-01-09,298.5148010253906
2020-01-10,297.6558837890625
2020-01-13,299.7029724121094
2020-01-14,299.2459411621094
2020-01-15,299.92218017578125
2020-01-16,302.4171447753906
2020-01-17,303.3584289550781
2020-01-21,302.7643737792969
2020-01-22,302.8009948730469
2020-01-23,303.1481018066406
2020-01-24,300.4522399902344
2020-01-27,295.6361999511719
2020-01-28,298.734130859375
2020-01-29,298.4873962402344
2020-01-30,299.4561767578125
2020-01-31,294.0185546875
2020-02-03,296.2027587890625
2020-02-04,300.7172546386719
2020-02-05,304.1899719238281
2020-02-06,305.2134704589844
2020-02-07,303.58685302734375
2020-02-10,305.8531799316406
2020-02-11,306.3833312988281
2020-02-12,308.357177734375
2020-02-13,308.02825927734375
2020-02-14,308.5216979980469
2020-02-18,307.7266845703125
2020-02-19,309.1979675292969
2020-02-20,307.927734375
2020-02-21,304.756591796875
2020-02-24,294.64923095703125
2020-02-25,285.7206726074219
2020-02-26,284.6697082519531
2020-02-27,271.8847351074219
2020-02-28,270.7424621582031
2020-03-02,282.4672546386719
2020-03-03,274.37957763671875
2020-03-04,285.9127197265625
2020-03-05,276.40838623046875
2020-03-06,271.83905029296875
2020-03-09,250.60992431640625
2020-03-10,263.5777587890625
2020-03-11,250.72872924804688
2020-03-12,226.73971557617188
2020-03-13,246.1228485107422
2020-03-16,219.19113159179688
2020-03-17,231.0257568359375
2020-03-18,219.3282470703125
2020-03-19,219.79429626464844
2020-03-20,210.32244873046875
2020-03-23,204.94488525390625
2020-03-24,223.51353454589844
2020-03-25,226.85958862304688
2020-03-26,240.10586547851562
2020-03-27,232.95416259765625
2020-03-30,240.51947021484375
2020-03-31,236.93446350097656
2020-04-01,226.2712860107422
2020-04-02,231.4925994873047
2020-04-03,228.1465301513672
2020-04-06,243.47023010253906
2020-04-07,243.7184295654297
2020-04-08,251.8997344970703
2020-04-09,255.73301696777344
2020-04-13,253.39816284179688
2020-04-14,260.8714904785156
2020-04-15,255.32850646972656
2020-04-16,256.560302734375
2020-04-17,263.4913330078125
2020-04-20,258.8492126464844
2020-04-21,250.9897003173828
2020-04-22,256.560302734375
2020-04-23,256.54193115234375
2020-04-24,260.1177673339844
2020-04-27,263.8682556152344
2020-04-28,262.6548767089844
2020-04-29,269.5307922363281
2020-04-30,267.021240234375
2020-05-01,259.9522705078125
2020-05-04,260.6693115234375
2020-05-05,263.07769775390625
2020-05-06,261.2944030761719
2020-05-07,264.4473571777344
2020-05-08,268.8229675292969
2020-05-11,268.87811279296875
2020-05-12,263.51898193359375
2020-05-13,258.8584289550781
2020-05-14,261.9562683105469
2020-05-15,263.160400390625
2020-05-18,271.1761169433594
2020-05-19,268.3909606933594
2020-05-20,272.9503479003906
2020-05-21,271.0659484863281
2020-05-22,271.5806884765625
2020-05-26,274.9267578125
2020-05-27,279.0173645019531
2020-05-28,278.5025634765625
2020-05-29,279.74359130859375
2020-06-01,280.8742370605469
2020-06-02,283.19989013671875
2020-06-03,286.96875
2020-06-04,286.21502685546875
2020-06-05,293.550537109375
2020-06-08,297.0988464355469
2020-06-09,294.8835144042969
2020-06-10,293.2380065917969
2020-06-11,276.3331604003906
2020-06-12,279.6424560546875
2020-06-15,282.2529602050781
2020-06-16,287.6858825683594
2020-06-17,286.4907531738281
2020-06-18,286.6011962890625
2020-06-19,284.9632263183594
2020-06-22,286.7912902832031
2020-06-23,288.111572265625
2020-06-24,280.7622375488281
2020-06-25,283.7721252441406
2020-06-26,277.03216552734375
2020-06-29,281.1038818359375
2020-06-30,284.70477294921875
2020-07-01,286.69891357421875
2020-07-02,288.2778015136719
2020-07-06,292.7279968261719
2020-07-07,289.708984375
2020-07-08,291.92474365234375
2020-07-09,290.26287841796875
2020-07-10,293.2265930175781
2020-07-13,290.6875305175781
2020-07-14,294.45458984375
2020-07-15,297.1597900390625
2020-07-16,296.18115234375
2020-07-17,297.0397644042969
2020-07-20,299.4403381347656
2020-07-21,300.07745361328125
2020-07-22,301.7854919433594
2020-07-23,298.18463134765625
2020-07-24,296.26409912109375
2020-07-27,298.4246826171875
2020-07-28,296.5319519042969
2020-07-29,300.178955078125
2020-07-30,299.1079406738281
2020-07-31,301.4715270996094
2020-08-03,303.5674133300781
2020-08-04,304.74005126953125
2020-08-05,306.6326904296875
2020-08-06,308.6824645996094
2020-08-07,308.90399169921875
2020-08-10,309.82733154296875
2020-08-11,307.2699279785156
2020-08-12,311.5538330078125
2020-08-13,310.99066162109375
2020-08-14,310.9998779296875
2020-08-17,311.98779296875
2020-08-18,312.6618347167969
2020-08-19,311.3599853515625
2020-08-20,312.3294372558594
2020-08-21,313.4373474121094
2020-08-24,316.6133728027344
2020-08-25,317.72137451171875
2020-08-26,320.90673828125
2020-08-27,321.6083984375
2020-08-28,323.6857604980469
2020-08-31,322.51318359375
2020-09-01,325.5509033203125
2020-09-02,330.25958251953125
2020-09-03,318.8939514160156
2020-09-04,316.290283203125
2020-09-08,307.6482849121094
2020-09-09,313.7235412597656
2020-09-10,308.2761535644531
2020-09-11,308.43310546875
2020-09-14,312.4955749511719
2020-09-15,314.074462890625
2020-09-16,312.8280029296875
2020-09-17,310.0765075683594
2020-09-18,306.50677490234375
2020-09-21,303.095458984375
2020-09-22,306.1822814941406
2020-09-23,299.0816650390625
2020-09-24,299.8788757324219
2020-09-25,304.7269287109375
2020-09-28,309.7882385253906
2020-09-29,308.1012268066406
2020-09-30,310.4371337890625
2020-10-01,312.4302062988281
2020-10-02,309.46380615234375
2020-10-05,314.95166015625
2020-10-06,310.4742431640625
2020-10-07,315.87860107421875
2020-10-08,318.6780090332031
2020-10-09,321.5238342285156
2020-10-12,326.69647216796875
2020-10-13,324.56439208984375
2020-10-14,322.52508544921875
2020-10-15,322.1264343261719
2020-10-16,321.9317932128906
2020-10-19,317.03729248046875
2020-10-20,318.3072814941406
2020-10-21,317.70465087890625
2020-10-22,319.4474182128906
2020-10-23,320.53204345703125
2020-10-26,314.608642578125
2020-10-27,313.5240478515625
2020-10-28,302.8080749511719
2020-10-29,305.8856506347656
2020-10-30,302.6968994140625
2020-11-02,306.0895690917969
2020-11-03,311.49395751953125
2020-11-04,318.4555969238281
2020-11-05,324.6663818359375
2020-11-06,324.5921630859375
2020-11-09,328.67083740234375
2020-11-10,328.1889343261719
2020-11-11,330.62677001953125
2020-11-12,327.41949462890625
2020-11-13,331.9524230957031
2020-11-16,336.0960388183594
2020-11-17,334.2884826660156
2020-11-18,330.2653503417969
2020-11-19,331.65582275390625
2020-11-20,329.38458251953125
2020-11-23,331.3591613769531
2020-11-24,336.6985778808594
2020-11-25,336.1794738769531
2020-11-27,337.1157531738281
2020-11-30,335.623291015625
2020-12-01,339.294189453125
2020-12-02,340.0079345703125
2020-12-03,339.9151916503906
2020-12-04,342.8443603515625
2020-12-07,342.1399841308594
2020-12-08,343.1410827636719
2020-12-09,340.0635070800781
2020-12-10,339.95233154296875
2020-12-11,339.55364990234375
2020-12-14,338.03338623046875
2020-12-15,342.6034851074219
2020-12-16,343.1410827636719
2020-12-17,345.05999755859375
2020-12-18,343.6821594238281
2020-12-21,342.45330810546875
2020-12-22,341.8761901855469
2020-12-23,342.1834716796875
2020-12-24,343.5146179199219
2020-12-28,346.4656677246094
2020-12-29,345.8046875
2020-12-30,346.298095703125
2020-12-31,348.0576477050781
2021-01-04,343.3191223144531
2021-01-05,345.6837463378906
2021-01-06,347.7503662109375
2021-01-07,352.9171142578125
2021-01-08,354.9278869628906
2021-01-11,352.5353698730469
2021-01-12,352.60986328125
2021-01-13,353.5594482421875
2021-01-14,352.3212585449219
2021-01-15,349.75189208984375
2021-01-19,352.4981384277344
2021-01-20,357.37628173828125
2021-01-21,357.7019958496094
2021-01-22,356.43597412109375
2021-01-25,357.8417053222656
2021-01-26,357.283203125
2021-01-27,348.5509338378906
2021-01-28,351.548583984375
2021-01-29,344.5107421875
2021-02-01,350.2453308105469
2021-02-02,355.19775390625
2021-02-03,355.47711181640625
2021-02-04,359.51739501953125
2021-02-05,360.93243408203125
2021-02-08,363.53900146484375
2021-02-09,363.2970275878906
2021-02-10,363.138671875
2021-02-11,363.7252197265625
2021-02-12,365.52191162109375
2021-02-16,365.2052917480469
2021-02-17,365.28912353515625
2021-02-18,363.73455810546875
2021-02-19,363.0921630859375
2021-02-22,360.2993469238281
2021-02-23,360.7369079589844
2021-02-24,364.71197509765625
2021-02-25,355.9239196777344
2021-02-26,354.0900573730469
2021-03-01,362.6732482910156
2021-03-02,359.8431396484375
2021-03-03,355.0767517089844
2021-03-04,350.68280029296875
2021-03-05,357.1341552734375
2021-03-08,355.3560791015625
2021-03-09,360.42974853515625
2021-03-10,362.6732482910156
2021-03-11,366.3504333496094
2021-03-12,366.8438720703125
2021-03-15,369.03155517578125
2021-03-16,368.56610107421875
2021-03-17,369.8228759765625
2021-03-18,364.44207763671875
2021-03-19,363.7677001953125
2021-03-22,366.67236328125
2021-03-23,363.786376953125
2021-03-24,361.9371032714844
2021-03-25,363.97314453125
2021-03-26,369.8386535644531
2021-03-29,369.6517639160156
2021-03-30,368.671142578125
2021-03-31,370.16546630859375
2021-04-01,374.162841796875
2021-04-05,379.5332946777344
2021-04-06,379.30914306640625
2021-04-07,379.7481384277344
2021-04-08,381.5506896972656
2021-04-09,384.32464599609375
2021-04-12,384.4648132324219
2021-04-13,385.60418701171875
2021-04-14,384.2873229980469
2021-04-15,388.41552734375
2021-04-16,389.71380615234375
2021-04-19,387.799072265625
2021-04-20,384.95977783203125
2021-04-21,388.6023254394531
2021-04-22,385.0531311035156
2021-04-23,389.22808837890625
2021-04-26,390.04058837890625
2021-04-27,389.95654296875
2021-04-28,389.8445129394531
2021-04-29,392.3288879394531
2021-04-30,389.7511291503906
2021-05-03,390.5916442871094
2021-05-04,388.1819152832031
2021-05-05,388.3034362792969
2021-05-06,391.40423583984375
2021-05-07,394.2528381347656
2021-05-10,390.3488464355469
2021-05-11,386.864990234375
2021-05-12,378.6460266113281
2021-05-13,383.19451904296875
2021-05-14,389.0785827636719
2021-05-17,388.0885925292969
2021-05-18,384.7449035644531
2021-05-19,383.73626708984375
2021-05-20,387.86444091796875
2021-05-21,387.5468444824219
2021-05-24,391.49761962890625
2021-05-25,390.62908935546875
2021-05-26,391.40423583984375
2021-05-27,391.6097717285156
2021-05-28,392.3101806640625
2021-06-01,391.9646301269531
2021-06-02,392.58111572265625
2021-06-03,391.1240539550781
2021-06-04,394.7012023925781
2021-06-07,394.3183288574219
2021-06-08,394.40234375
2021-06-09,393.81390380859375
2021-06-10,395.64459228515625
2021-06-11,396.2982482910156
2021-06-14,397.18560791015625
2021-06-15,396.45709228515625
2021-06-16,394.2435302734375
2021-06-17,394.11279296875
2021-06-18,388.796142578125
2021-06-21,394.3620910644531
2021-06-22,396.47039794921875
2021-06-23,395.9925537109375
2021-06-24,398.3350524902344
2021-06-25,399.75
2021-06-28,400.55584716796875
2021-06-29,400.7713928222656
2021-06-30,401.1087341308594
2021-07-01,403.32952880859375
2021-07-02,406.412353515625
2021-07-06,405.6720886230469
2021-07-07,407.1058044433594
2021-07-08,403.7887268066406
2021-07-09,408.0990295410156
2021-07-12,409.5608215332031
2021-07-13,408.16461181640625
2021-07-14,408.7737121582031
2021-07-15,407.37750244140625
2021-07-16,404.18212890625
2021-07-19,398.2132568359375
2021-07-20,403.9198303222656
2021-07-21,407.19012451171875
2021-07-22,408.04278564453125
2021-07-23,412.2408142089844
2021-07-26,413.25274658203125
2021-07-27,411.3692626953125
2021-07-28,411.20068359375
2021-07-29,412.906005859375
2021-07-30,410.90081787109375
2021-08-02,410.0386962890625
2021-08-03,413.37457275390625
2021-08-04,411.3411560058594
2021-08-05,413.9461364746094
2021-08-06,414.6301574707031
2021-08-09,414.2928466796875
2021-08-10,414.80828857421875
2021-08-11,415.8389587402344
2021-08-12,417.08526611328125
2021-08-13,417.8442077636719
2021-08-16,418.8280944824219
2021-08-17,416.08258056640625
2021-08-18,411.5285339355469
2021-08-19,412.1658020019531
2021-08-20,415.4454040527344
2021-08-23,419.099853515625
2021-08-24,419.76513671875
2021-08-25,420.6459655761719
2021-08-26,418.162841796875
2021-08-27,421.901611328125
2021-08-30,423.7569580078125
2021-08-31,423.1291198730469
2021-09-01,423.35394287109375
2021-09-02,424.6564636230469
2021-09-03,424.553466796875
2021-09-07,423.0354919433594
2021-09-08,422.52008056640625
2021-09-09,420.711669921875
2021-09-10,417.3944396972656
2021-09-13,418.4626770019531
2021-09-14,416.2044982910156
2021-09-15,419.68084716796875
2021-09-16,419.0155029296875
2021-09-17,414.9338684082031
2021-09-20,408.01519775390625
2021-09-21,407.6297912597656
2021-09-22,411.60614013671875
2021-09-23,416.607177734375
2021-09-24,417.2934265136719
2021-09-27,416.0995788574219
2021-09-28,407.7144775390625
2021-09-29,408.4006042480469
2021-09-30,403.4089660644531
2021-10-01,408.2032775878906
2021-10-04,402.9389953613281
2021-10-05,407.1316223144531
2021-10-06,408.8235778808594
2021-10-07,412.358154296875
2021-10-08,411.60614013671875
2021-10-11,408.6262512207031
2021-10-12,407.6203308105469
2021-10-13,409.08685302734375
2021-10-14,415.9678955078125
2021-10-15,419.1358642578125
2021-10-18,420.376708984375
2021-10-19,423.6198425292969
2021-10-20,425.2837829589844
2021-10-21,426.39300537109375
2021-10-22,425.9511413574219
2021-10-25,428.2354431152344
2021-10-26,428.6208801269531
2021-10-27,426.72198486328125
2021-10-28,430.83941650390625
2021-10-29,431.7135314941406
2021-11-01,432.4562072753906
2021-11-02,434.2047424316406
2021-11-03,436.8556823730469
2021-11-04,438.9143371582031
2021-11-05,440.4371643066406
2021-11-08,440.813232421875
2021-11-09,439.3561706542969
2021-11-10,435.8216552734375
2021-11-11,435.9626159667969
2021-11-12,439.252685546875
2021-11-15,439.403076171875
2021-11-16,441.14227294921875
2021-11-17,440.07061767578125
2021-11-18,441.5652160644531
2021-11-19,440.7756042480469
2021-11-22,439.5347595214844
2021-11-23,440.1175231933594
2021-11-24,441.2926330566406
2021-11-26,431.450439453125
2021-11-29,436.7428283691406
2021-11-30,428.24481201171875
2021-12-01,423.48822021484375
2021-12-02,429.9745788574219
2021-12-03,426.2331848144531
2021-12-06,431.2812194824219
2021-12-07,440.2021789550781
2021-12-08,441.3678283691406
2021-12-09,438.3879089355469
2021-12-10,442.51458740234375
2021-12-13,438.5947570800781
2021-12-14,435.57720947265625
2021-12-15,442.383056640625
2021-12-16,438.48193359375
2021-12-17,433.8152160644531
2021-12-20,429.2023010253906
2021-12-21,436.824462890625
2021-12-22,441.192138671875
2021-12-23,443.9372863769531
2021-12-27,450.2199401855469
2021-12-28,449.8520202636719
2021-12-29,450.4275207519531
2021-12-30,449.1822814941406
2021-12-31,448.05023193359375
2022-01-03,450.6444396972656
2022-01-04,450.4934387207031
2022-01-05,441.8430480957031
2022-01-06,441.42803955078125
2022-01-07,439.6827392578125
2022-01-10,439.1356506347656
2022-01-11,443.1353759765625
2022-01-12,444.3334655761719
2022-01-13,438.211181640625
2022-01-14,438.3904113769531
2022-01-18,430.626708984375
2022-01-19,426.1551818847656
2022-01-20,421.4385986328125
2022-01-21,413.1654357910156
2022-01-24,414.9200744628906
2022-01-25,409.8542175292969
2022-01-26,408.8260498046875
2022-01-27,406.8072509765625
2022-01-28,416.9104919433594
2022-01-31,424.4195251464844
2022-02-01,427.2872619628906
2022-02-02,431.43804931640625
2022-02-03,421.2970886230469
2022-02-04,423.278076171875
2022-02-07,421.9196472167969
2022-02-08,425.3911437988281
2022-02-09,431.6172180175781
2022-02-10,423.86297607421875
2022-02-11,415.50494384765625
2022-02-14,414.146484375
2022-02-15,420.8253479003906
2022-02-16,421.2970886230469
2022-02-17,412.2975769042969
2022-02-18,409.62786865234375
2022-02-22,405.23187255859375
2022-02-23,398.04364013671875
2022-02-24,404.0338134765625
2022-02-25,412.9484558105469
2022-02-28,411.89190673828125
2022-03-01,405.61871337890625
2022-03-02,413.0804748535156
2022-03-03,411.0240478515625
2022-03-04,407.6846008300781
2022-03-07,395.6664123535156
2022-03-08,392.6665954589844
2022-03-09,403.1942443847656
2022-03-10,401.37359619140625
2022-03-11,396.2701416015625
2022-03-14,393.37408447265625
2022-03-15,402.0245666503906
2022-03-16,410.9391174316406
2022-03-17,416.0803527832031
2022-03-18,420.6376037597656
2022-03-21,420.5146484375
2022-03-22,425.4352111816406
2022-03-23,419.9562683105469
2022-03-24,426.2868347167969
2022-03-25,428.36859130859375
2022-03-28,431.4156799316406
2022-03-29,436.7526550292969
2022-03-30,434.0557556152344
2022-03-31,427.3750305175781
2022-04-01,428.5863342285156
2022-04-04,432.2577819824219
2022-04-05,426.7978210449219
2022-04-06,422.53009033203125
2022-04-07,424.6591796875
2022-04-08,423.5237121582031
2022-04-11,416.2847595214844
2022-04-12,414.74237060546875
2022-04-13,419.4926452636719
2022-04-14,414.2691650390625
2022-04-18,414.4395446777344
2022-04-19,421.1296691894531
2022-04-20,420.8173828125
2022-04-21,414.5246276855469
2022-04-22,403.1504821777344
2022-04-25,405.48773193359375
2022-04-26,393.7444763183594
2022-04-27,394.8516540527344
2022-04-28,404.8253479003906
2022-04-29,389.8647766113281
2022-05-02,392.2115478515625
2022-05-03,394.00946044921875
2022-05-04,406.0081481933594
2022-05-05,391.5774841308594
2022-05-06,389.240234375
2022-05-09,376.77783203125
2022-05-10,377.6484069824219
2022-05-11,371.6490173339844
2022-05-12,371.260986328125
2022-05-13,380.1370849609375
2022-05-16,378.5946960449219
2022-05-17,386.3824768066406
2022-05-18,370.8068542480469
2022-05-19,368.5357666015625
2022-05-20,368.6966247558594
2022-05-23,375.5949401855469
2022-05-24,372.727783203125
2022-05-25,376.0207214355469
2022-05-26,383.53424072265625
2022-05-27,392.9496154785156
2022-05-31,390.7448425292969
2022-06-01,387.58428955078125
2022-06-02,394.9652404785156
2022-06-03,388.4831848144531
2022-06-06,389.6660461425781
2022-06-07,393.4038391113281
2022-06-08,389.1266784667969
2022-06-09,379.8721008300781
2022-06-10,368.8575134277344
2022-06-13,354.8526611328125
2022-06-14,353.7833557128906
2022-06-15,358.8270263671875
