Date,SPY,QQQ,TLT,GLD,EEM,IWM,VNQ,LQD
2018-05-25,0.07931955,0.06418337,0.37328246,0.1347617,0.03645487,0.05001065,0.034841415,0.227146
2018-05-29,0.07931195,0.064133815,0.37348568,0.13470852,0.036423724,0.04996723,0.034826905,0.22714226
2018-05-30,0.0792831,0.06412257,0.37352544,0.13469851,0.036420245,0.04995137,0.034803204,0.22719559
2018-05-31,0.07931379,0.06410623,0.37364125,0.13466686,0.036402676,0.04994887,0.0348166,0.2271037
2018-06-01,0.07929612,0.064121716,0.37353477,0.13469774,0.036415488,0.049948856,0.03480126,0.22718403
2018-06-04,0.07931823,0.06414812,0.3733561,0.1346973,0.036458515,0.04998411,0.034855172,0.22718243
2018-06-05,0.079310656,0.064145304,0.37337783,0.13466214,0.036464054,0.049966395,0.03486945,0.22720413
2018-06-06,0.079302855,0.064138144,0.37342787,0.13467738,0.03645326,0.04996929,0.03485183,0.2271794
2018-06-07,0.0792979,0.064095445,0.37368593,0.13460962,0.036419842,0.04992152,0.034848668,0.2271211
2018-06-08,0.07931156,0.06413787,0.37339118,0.13465188,0.03648649,0.0499705,0.034893252,0.22715726
2018-06-11,0.07931561,0.064138815,0.37340635,0.13466014,0.03647696,0.049970735,0.03488105,0.22715028
2018-06-12,0.07933687,0.064164124,0.37328953,0.13465272,0.036520362,0.049994703,0.034935214,0.22710645
2018-06-13,0.07941571,0.06418822,0.37316528,0.13466273,0.03653475,0.05004393,0.03498774,0.22700152
2018-06-14,0.079400964,0.06421485,0.3729819,0.13471639,0.03656684,0.050052002,0.0349826,0.22708443
2018-06-15,0.07943228,0.06418737,0.37316388,0.13466114,0.03653329,0.05004622,0.0349876,0.2269883
2018-06-18,0.07944333,0.064199686,0.37309963,0.13466299,0.036559302,0.05005326,0.035018895,0.22696288
2018-06-19,0.07945212,0.06420963,0.3730914,0.13467376,0.036558524,0.050050084,0.035019644,0.22694474
2018-06-20,0.07940521,0.064187475,0.373153,0.13469759,0.036536857,0.050020106,0.03495233,0.22704746
2018-06-21,0.079449475,0.064172186,0.37323874,0.13467242,0.036521647,0.050012708,0.034974217,0.2269586
2018-06-22,0.07937878,0.064166516,0.37324962,0.13470812,0.036508083,0.04999786,0.034909856,0.22708121
2018-06-25,0.07941463,0.0641458,0.3733479,0.1346705,0.03648384,0.049985684,0.034921538,0.22703008
2018-06-26,0.07937758,0.0641696,0.37319055,0.13472787,0.03649402,0.05000203,0.034888525,0.2271498
2018-06-27,0.07944168,0.0641902,0.3731323,0.13473704,0.036517743,0.05002878,0.03494919,0.22700305
2018-06-28,0.07937835,0.064169,0.3732562,0.13474351,0.036476746,0.04999745,0.034871206,0.22710747
2018-06-29,0.079399146,0.06419693,0.3731199,0.13475652,0.036502983,0.050029814,0.03490145,0.22709334
2018-07-02,0.07941556,0.06420242,0.37305316,0.13474447,0.036512733,0.050034918,0.034916814,0.22711988
2018-07-03,0.07938169,0.064189754,0.37316743,0.13472857,0.036501054,0.050010704,0.03490027,0.22712062
2018-07-05,0.07942916,0.06422352,0.37300834,0.13474545,0.03653994,0.05004063,0.034951497,0.22706144
2018-07-06,0.07939424,0.06418858,0.37319344,0.13472225,0.03650832,0.05000504,0.03491274,0.22707544
2018-07-09,0.07933676,0.06416658,0.3733864,0.13468295,0.036478605,0.0499737,0.034882758,0.22709227
2018-07-10,0.07933274,0.064154685,0.37343374,0.13467687,0.03647702,0.0499562,0.034882948,0.22708572
2018-07-11,0.07937078,0.0641249,0.37361822,0.13461669,0.03643838,0.04994379,0.034886874,0.2270004
2018-07-12,0.0793411,0.064167604,0.373417,0.13467087,0.036483567,0.049968764,0.034898058,0.22705306
2018-07-13,0.0793674,0.064137295,0.3735254,0.13461924,0.03645993,0.04997082,0.03490823,0.2270117
2018-07-16,0.07938738,0.06415349,0.37343135,0.13463241,0.036480308,0.049990322,0.034932315,0.2269924
2018-07-17,0.07934837,0.06418034,0.37332478,0.13466778,0.036498785,0.04999349,0.034921166,0.22706518
2018-07-18,0.07939176,0.06417274,0.37330213,0.1346536,0.036498457,0.050013788,0.034947082,0.22702044
2018-07-19,0.07941939,0.06419636,0.3732357,0.13467278,0.03651153,0.050022263,0.0349651,0.22697693
2018-07-20,0.07937675,0.06415596,0.37340516,0.13465317,0.03647093,0.04999738,0.03491373,0.22702692
2018-07-23,0.07936834,0.0641345,0.3735003,0.13464418,0.03645261,0.04997356,0.034893114,0.22703338
2018-07-24,0.07934142,0.064177044,0.37329793,0.13470685,0.03649615,0.049995318,0.034906667,0.22707859
2018-07-25,0.07934867,0.06417701,0.37327212,0.13470185,0.036493264,0.049999,0.03490555,0.22710249
2018-07-26,0.079431176,0.06422122,0.3730429,0.13469893,0.036537338,0.05007236,0.034987804,0.22700818
2018-07-27,0.07938693,0.064164974,0.373327,0.13467711,0.036474288,0.05001838,0.03491328,0.22703803
2018-07-30,0.079385825,0.06416773,0.37325674,0.1346954,0.036472082,0.05003023,0.03490164,0.22709028
2018-07-31,0.07934278,0.06417905,0.3732176,0.13473053,0.036466468,0.050007865,0.034868766,0.22718687
2018-08-01,0.07938527,0.06415244,0.3733172,0.13470908,0.036449365,0.050011124,0.034870937,0.22710456
2018-08-02,0.07935125,0.064179525,0.37324345,0.13471264,0.03646877,0.04999615,0.0348762,0.22717203
2018-08-03,0.07935444,0.0641883,0.37321177,0.13472968,0.036489252,0.050008,0.034896147,0.22712238
2018-08-06,0.07938166,0.06421138,0.37307605,0.13473153,0.036508735,0.05003461,0.034924082,0.22713204
2018-08-07,0.079375274,0.0642081,0.37311345,0.13472112,0.036513757,0.05003682,0.03493222,0.22709922
2018-08-08,0.07944374,0.06423708,0.3729098,0.1347355,0.036549635,0.050096188,0.03499552,0.22703247
2018-08-09,0.07941015,0.06423661,0.3728717,0.13475549,0.036551956,0.05008127,0.03497268,0.22712019
2018-08-10,0.079421416,0.064203635,0.37306613,0.1347071,0.03652525,0.05006034,0.03496687,0.22704937
2018-08-13,0.0794075,0.06417832,0.3732628,0.13468473,0.036491375,0.050024707,0.03493488,0.22701575
2018-08-14,0.079354085,0.0641937,0.37327382,0.13469853,0.03649247,0.050004914,0.03491349,0.22706904
2018-08-15,0.07934907,0.06411597,0.37361276,0.1346412,0.036431912,0.04994211,0.034866348,0.22704066
2018-08-16,0.07930617,0.06413873,0.373598,0.13465677,0.036427494,0.04993397,0.034841843,0.22709696
2018-08-17,0.0793209,0.06415863,0.37347725,0.13467698,0.03644786,0.049960077,0.034862954,0.2270954
2018-08-20,0.07932406,0.06416879,0.373434,0.13468306,0.036451947,0.049970176,0.034868278,0.2270997
2018-08-21,0.079329126,0.06417861,0.37339976,0.13467717,0.03645632,0.049987663,0.034877867,0.22709353
2018-08-22,0.079340324,0.06419021,0.37332094,0.13470064,0.036468565,0.050003584,0.034889434,0.22708638
2018-08-23,0.07939258,0.06418412,0.37328944,0.13469736,0.036474723,0.05001701,0.034913447,0.22703137
2018-08-24,0.07935464,0.064209536,0.37320378,0.13472748,0.036486957,0.05002751,0.03490838,0.22708176
2018-08-27,0.079346456,0.06420424,0.3731946,0.13472562,0.036486417,0.050035145,0.034904826,0.22710267
2018-08-28,0.07938435,0.06418765,0.37319902,0.13471197,0.03647933,0.0500451,0.03491025,0.22708233
2018-08-29,0.07937636,0.06421925,0.37300533,0.13474897,0.03650941,0.0500674,0.034928687,0.22714451
2018-08-30,0.079376444,0.064173445,0.3732265,0.13469589,0.03647766,0.05003664,0.034907676,0.22710572
2018-08-31,0.079363495,0.06421554,0.37310284,0.13471435,0.036510367,0.05005215,0.03493733,0.22710389
2018-09-04,0.079354234,0.06414995,0.3733844,0.13465226,0.03646708,0.05000887,0.034905363,0.22707787
2018-09-05,0.079360776,0.064158976,0.37337843,0.1346467,0.03649013,0.050009113,0.03493631,0.2270196
2018-09-06,0.07932507,0.064139366,0.373502,0.13463418,0.036455974,0.04998638,0.03489497,0.22706209
2018-09-07,0.07931587,0.064137235,0.37351528,0.13462351,0.03644877,0.04998456,0.03488884,0.227086
2018-09-10,0.07929694,0.06416996,0.3734395,0.13466021,0.036465406,0.04997403,0.034888573,0.22710538
2018-09-11,0.0793294,0.06419722,0.37333894,0.13467084,0.03649526,0.050003827,0.0349267,0.22703789
2018-09-12,0.07931635,0.06419665,0.373321,0.13468143,0.036492698,0.050007943,0.034917604,0.22706634
2018-09-13,0.079411305,0.06427139,0.37285775,0.13475028,0.036582146,0.050105423,0.035019327,0.2270024
2018-09-14,0.079421714,0.06424796,0.37289274,0.13470611,0.036570057,0.050120737,0.035025254,0.22701539
2018-09-17,0.07938887,0.06421547,0.37309,0.13470094,0.036530912,0.050080284,0.03497798,0.22701544
2018-09-18,0.07937117,0.06423397,0.37304848,0.13474306,0.036525473,0.050069697,0.034949224,0.22705884
2018-09-19,0.07936434,0.06420736,0.3731591,0.13468838,0.03650769,0.05006931,0.03495216,0.22705162
2018-09-20,0.079330415,0.06421069,0.37311116,0.1347294,0.036510084,0.050048757,0.034927662,0.22713186
2018-09-21,0.07933919,0.064205,0.37320715,0.1346823,0.03649054,0.050056145,0.034931734,0.22708794
2018-09-24,0.079349786,0.0642067,0.37314737,0.13470066,0.036495928,0.0500669,0.0349323,0.22710042
2018-09-25,0.07935801,0.06424533,0.37296614,0.1347596,0.03653493,0.050082877,0.034954775,0.22709836
2018-09-26,0.07936433,0.064223714,0.37308383,0.1347077,0.036508508,0.050084554,0.034949493,0.22707786
2018-09-27,0.07937427,0.06424084,0.3729181,0.13477942,0.036534745,0.050089665,0.034948647,0.22711426
2018-09-28,0.07938684,0.0642495,0.37282136,0.13478784,0.036551517,0.05010167,0.034965437,0.22713587
2018-10-01,0.07940961,0.064224005,0.3729587,0.13473326,0.036534794,0.050105177,0.034973342,0.22706112
2018-10-02,0.07941965,0.064222164,0.37291837,0.13474828,0.036540966,0.050115343,0.034974787,0.22706038
2018-10-03,0.07941748,0.06421926,0.37295398,0.13471913,0.036541745,0.05011211,0.03498244,0.2270538
2018-10-04,0.07935584,0.06415891,0.3733451,0.13467206,0.036486007,0.050024062,0.03492295,0.22703509
2018-10-05,0.079346545,0.0641508,0.37339073,0.13466628,0.036466777,0.05001409,0.034900658,0.22706418
2018-10-08,0.07933409,0.06413863,0.3734987,0.134649,0.036447562,0.049990624,0.034883868,0.22705752
2018-10-09,0.07930382,0.06413053,0.3734737,0.13469005,0.036440317,0.04996377,0.034839157,0.22715853
2018-10-10,0.079185076,0.06396791,0.37421858,0.13459101,0.036209058,0.0497653,0.034679398,0.22738367
2018-10-11,0.079056576,0.0638471,0.37474892,0.13453393,0.036139958,0.049652234,0.0345333,0.22748804
2018-10-12,0.07894933,0.06379278,0.37534472,0.13442189,0.03605462,0.049575705,0.034414377,0.22744651
2018-10-15,0.07891177,0.0637122,0.37539315,0.13443324,0.036011055,0.049545597,0.034391224,0.22760183
2018-10-16,0.078805774,0.06366003,0.37599668,0.13431555,0.035928443,0.049433894,0.034265526,0.22759414
2018-10-17,0.078823276,0.06361891,0.37586528,0.1343489,0.035943102,0.049434625,0.034286354,0.22767955
2018-10-18,0.078832366,0.063635334,0.37585753,0.13436674,0.035906214,0.04942646,0.034287747,0.22768766
2018-10-19,0.07877617,0.06359204,0.37595186,0.1343343,0.035912897,0.049415264,0.034247313,0.22777006
2018-10-22,0.078791216,0.06360124,0.37581572,0.13435264,0.03591687,0.0494289,0.03425534,0.22783816
2018-10-23,0.07879667,0.06357166,0.37587532,0.13438118,0.035901267,0.049427368,0.034229916,0.22781666
2018-10-24,0.07871774,0.0634939,0.3763857,0.1343537,0.03572136,0.049297426,0.034111053,0.22791915
2018-10-25,0.07862243,0.06346289,0.37683642,0.1342426,0.035729222,0.04923287,0.034005444,0.22786814
2018-10-26,0.078595996,0.06339739,0.37683284,0.13426241,0.035661317,0.04919929,0.034001507,0.22804932
2018-10-29,0.07855435,0.063358486,0.37702903,0.1342431,0.03562052,0.0491766,0.033967223,0.22805066
2018-10-30,0.07841231,0.06327741,0.3777231,0.13408832,0.03555541,0.04901967,0.033795264,0.22812855
2018-10-31,0.0784583,0.06330037,0.37756982,0.13412006,0.035589833,0.049046673,0.033833407,0.2280815
2018-11-01,0.078417525,0.063290596,0.37771466,0.13407329,0.03556515,0.049025238,0.033816334,0.22809726
2018-11-02,0.07842011,0.06324069,0.377568,0.13413331,0.0355309,0.049044564,0.033840176,0.22822224
2018-11-05,0.07834611,0.063237146,0.3779614,0.13405135,0.03551021,0.048959896,0.033743728,0.22819027
2018-11-06,0.078359514,0.06323935,0.3779234,0.13406496,0.035516758,0.048967592,0.033747964,0.22818044
2018-11-07,0.07851124,0.063389786,0.37731537,0.13416424,0.035643972,0.049123835,0.03391383,0.22793767
2018-11-08,0.07862906,0.06345714,0.37664378,0.13427989,0.03571643,0.04925397,0.034064334,0.22795539
2018-11-09,0.07863945,0.06347524,0.3765642,0.13428462,0.035710886,0.04926341,0.034069087,0.22799316
2018-11-12,0.07859211,0.06341062,0.37687144,0.1342844,0.03560733,0.049191885,0.033991273,0.22805092
2018-11-13,0.07865464,0.06347091,0.37642875,0.134362,0.035706755,0.049293067,0.034047417,0.22803651
2018-11-14,0.07867151,0.0634487,0.3764018,0.1343985,0.035695314,0.04929043,0.034038242,0.22805552
2018-11-15,0.078629956,0.06350037,0.37649995,0.13429879,0.035763722,0.04928858,0.03402383,0.2279948
2018-11-16,0.07864918,0.06350672,0.37646464,0.13430168,0.035778344,0.049300052,0.03404383,0.22795546
2018-11-19,0.078630455,0.063415684,0.3766585,0.13436781,0.035623696,0.049240313,0.03398173,0.22808181
2018-11-20,0.07858446,0.06333583,0.37697664,0.13438526,0.035521712,0.049163368,0.03388917,0.2281435
2018-11-21,0.07862212,0.06347551,0.37643403,0.13434583,0.03576024,0.049296614,0.033992495,0.22807318
2018-11-23,0.07873832,0.063513264,0.3761367,0.13449246,0.0356972,0.04937309,0.034081567,0.22796744
2018-11-26,0.07874473,0.0635835,0.37590784,0.13443507,0.035866287,0.049421296,0.03411924,0.22792211
2018-11-27,0.07885783,0.06362849,0.375471,0.13452838,0.035886645,0.049520135,0.034233637,0.22787385
2018-11-28,0.0788478,0.06368411,0.37550375,0.13447788,0.03594808,0.04952129,0.034232356,0.22778462
2018-11-29,0.07889079,0.063675,0.375421,0.13452595,0.035914887,0.049535878,0.034260754,0.22777571
2018-11-30,0.07892704,0.06373524,0.3751786,0.1345088,0.03602218,0.04958693,0.034318607,0.2277225
2018-12-03,0.078977935,0.06379896,0.3749906,0.13452609,0.03606225,0.04963968,0.03438114,0.22762339
2018-12-04,0.07884852,0.06360257,0.37582773,0.13450722,0.03579157,0.049424015,0.034158036,0.22784033
2018-12-06,0.078779995,0.06353887,0.37607676,0.1344144,0.03584182,0.049383823,0.034095753,0.22786859
2018-12-07,0.07879049,0.06355612,0.37607694,0.13449939,0.035715245,0.04938157,0.034080572,0.22789977
2018-12-10,0.07870469,0.06347806,0.3763242,0.13437666,0.03578982,0.049322806,0.034024056,0.22797969
2018-12-11,0.07874799,0.06353006,0.3761091,0.13439818,0.035832733,0.04937422,0.0340806,0.22792709
2018-12-12,0.07875733,0.06356338,0.3759973,0.13440093,0.035852242,0.049406096,0.034108855,0.22791396
2018-12-13,0.07880474,0.06358654,0.37584454,0.134495,0.035808038,0.04944846,0.034132037,0.22788069
2018-12-14,0.07877686,0.0635507,0.3761349,0.1344976,0.035689577,0.049385663,0.034061484,0.22790319
2018-12-17,0.07868762,0.06344484,0.37657368,0.13445741,0.035605945,0.049272895,0.033957504,0.22800004
2018-12-18,0.07874138,0.06350307,0.37621844,0.13443114,0.035806764,0.049366184,0.034041896,0.22789115
2018-12-19,0.07868938,0.06345094,0.3766566,0.13442354,0.03561129,0.04928504,0.033959117,0.22792408
2018-12-20,0.07862818,0.06333234,0.37695602,0.13445345,0.035526462,0.049203157,0.033857696,0.22804266
2018-12-21,0.078629516,0.0633635,0.37691358,0.13441147,0.035536107,0.049211875,0.033882324,0.22805162
2018-12-24,0.07853476,0.063237414,0.37741628,0.13440107,0.03539913,0.049079064,0.033750143,0.22818223
2018-12-26,0.078441,0.063214205,0.3777008,0.13425326,0.035511453,0.04903626,0.03368941,0.22815368
2018-12-27,0.07845035,0.06323338,0.37761348,0.13420673,0.035547744,0.049045492,0.033742677,0.2281601
2018-12-28,0.078466594,0.063253924,0.37746993,0.13423708,0.03556889,0.049075622,0.033759136,0.22816874
2018-12-31,0.07850531,0.06328519,0.37733856,0.13426574,0.035598584,0.049113967,0.03379708,0.2280956
2019-01-02,0.07855217,0.06335484,0.37708455,0.13427456,0.035653666,0.049176708,0.033874813,0.22802868
2019-01-03,0.07846699,0.06325891,0.37782595,0.13423206,0.03541816,0.04902777,0.033731095,0.22803913
2019-01-04,0.0784812,0.06330844,0.37752217,0.13422003,0.03556343,0.04909345,0.03378502,0.22802633
2019-01-07,0.07847962,0.06331466,0.37748146,0.13419512,0.035580214,0.049097806,0.03380918,0.22804195
2019-01-08,0.07844662,0.06332157,0.3775272,0.13413231,0.03557182,0.049081348,0.033814173,0.22810481
2019-01-09,0.078434005,0.06333031,0.37755206,0.1341465,0.035564657,0.049081057,0.0338056,0.22808583
2019-01-10,0.078434065,0.063319765,0.3775778,0.13413031,0.035557125,0.049069297,0.033798885,0.22811271
2019-01-11,0.07843849,0.0633237,0.3774859,0.1341264,0.03557745,0.049085975,0.0338192,0.22814289
2019-01-14,0.0784355,0.06322987,0.37794933,0.134124,0.035497114,0.049001805,0.03373072,0.22803174
2019-01-15,0.07846318,0.06333733,0.3774799,0.13416794,0.035571847,0.049096316,0.03381206,0.22807133
2019-01-16,0.07856048,0.06342659,0.37703267,0.13421239,0.03566701,0.049196444,0.033929218,0.22797519
2019-01-17,0.078582905,0.063427,0.37696943,0.13421683,0.035680223,0.049207196,0.03394257,0.22797377
2019-01-18,0.07862319,0.063479975,0.37672928,0.13423425,0.03572936,0.04925928,0.034005214,0.2279395
2019-01-22,0.07863605,0.063436516,0.37703094,0.13425733,0.03566484,0.04920298,0.033942074,0.2278293
2019-01-23,0.078705125,0.063553475,0.37638596,0.13432811,0.035798408,0.04934639,0.03408078,0.22780173
2019-01-24,0.0788368,0.06368231,0.3756187,0.13445154,0.035930444,0.04952073,0.03422269,0.22773679
2019-01-25,0.078999296,0.06385729,0.3746787,0.13457637,0.036109045,0.049739063,0.034427818,0.22761245
2019-01-28,0.07901203,0.06377154,0.3751935,0.13453779,0.03603226,0.04965212,0.034331877,0.22746886
2019-01-29,0.07900258,0.063799866,0.37518468,0.13452522,0.03605369,0.049664225,0.03433756,0.22743216
2019-01-30,0.078943826,0.06382133,0.37495393,0.1345216,0.03607116,0.049683794,0.03439305,0.22761127
2019-01-31,0.07902222,0.06393198,0.37447277,0.13461661,0.036158685,0.049758323,0.034482654,0.22755681
2019-02-01,0.07910226,0.063952945,0.37423334,0.13460581,0.036223017,0.04984636,0.03457498,0.2274612
2019-02-04,0.07922297,0.06411576,0.3734972,0.13473465,0.036374364,0.04996447,0.0347353,0.22735532
2019-02-05,0.0791895,0.064096585,0.3736107,0.13472025,0.03636391,0.049934797,0.034721237,0.22736305
2019-02-06,0.0792048,0.0640655,0.37365717,0.13465719,0.036363058,0.049970843,0.034741864,0.22733963
2019-02-07,0.079192035,0.06404953,0.37372136,0.13465573,0.036350727,0.049952295,0.034722887,0.2273554
2019-02-08,0.07921892,0.06411275,0.37354416,0.13473667,0.036362305,0.049951494,0.034721047,0.22735265
2019-02-11,0.07922204,0.06408183,0.37363893,0.13467865,0.03636293,0.049978044,0.034743197,0.22729442
2019-02-12,0.07924872,0.064161964,0.37339756,0.1347547,0.036397345,0.049998313,0.034768067,0.22727324
2019-02-13,0.07924221,0.06414978,0.3734676,0.13474378,0.036390945,0.049978305,0.034762274,0.22726512
2019-02-14,0.07925739,0.06417257,0.37337875,0.13475439,0.0364049,0.050002806,0.03478107,0.22724804
2019-02-15,0.07923779,0.0641607,0.37345555,0.13474053,0.03639517,0.049982928,0.034768373,0.22725888
2019-02-19,0.07922734,0.06417045,0.37352479,0.13471231,0.036409955,0.04997337,0.03479555,0.22718619
2019-02-20,0.07927104,0.064233445,0.37322187,0.13475066,0.036473338,0.05004954,0.03487198,0.22712812
2019-02-21,0.07927288,0.064192824,0.37331545,0.13468993,0.036464848,0.050047625,0.034886487,0.22712995
2019-02-22,0.07924409,0.064211346,0.37327874,0.13473736,0.036463156,0.050025247,0.034858517,0.22718145
2019-02-25,0.07924594,0.06421561,0.37328884,0.13473848,0.036462978,0.050029345,0.034860652,0.22715816
2019-02-26,0.079293095,0.06422292,0.37314373,0.13474376,0.036484156,0.050077092,0.034898352,0.22713688
2019-02-27,0.07930756,0.06423239,0.37311524,0.13472818,0.036496993,0.05008648,0.034921225,0.22711186
2019-02-28,0.079351135,0.064274184,0.3729201,0.1347482,0.03655302,0.050128933,0.03499074,0.2270336
2019-03-01,0.07934699,0.06430807,0.3727759,0.13476825,0.0365998,0.050140314,0.035017803,0.22704273
2019-03-04,0.0793649,0.06430404,0.372902,0.13474363,0.036567304,0.050120905,0.035020377,0.2269769
2019-03-05,0.07933339,0.06429812,0.37284592,0.13475667,0.03660099,0.050126337,0.035021693,0.22701688
2019-03-06,0.07935558,0.06428482,0.37299478,0.13471195,0.036559436,0.050103147,0.03501831,0.22697191
2019-03-07,0.079351716,0.06427467,0.37307394,0.13467674,0.03656053,0.05008232,0.035027828,0.22695218
2019-03-08,0.07933178,0.06430157,0.37292686,0.13469332,0.036632292,0.05010745,0.035066377,0.2269403
2019-03-11,0.079287,0.064239345,0.37321785,0.1346909,0.036535382,0.050047815,0.034953453,0.22702824
2019-03-12,0.07925617,0.064200684,0.3733782,0.13467738,0.03649545,0.049996313,0.034903817,0.22709195
2019-03-13,0.07928314,0.06422039,0.37325025,0.13468699,0.036527988,0.050026514,0.03494036,0.22706442
2019-03-14,0.07931278,0.06422151,0.37332737,0.13466458,0.036482118,0.050032903,0.034933224,0.22702542
2019-03-15,0.07926142,0.06417576,0.37345362,0.13467322,0.036464892,0.04997919,0.03487132,0.22712062
2019-03-18,0.079244144,0.064183444,0.3733686,0.13464288,0.036510907,0.049999107,0.034923,0.22712786
2019-03-19,0.079302326,0.06420704,0.37329563,0.13468024,0.036479138,0.05003763,0.0349168,0.2270812
2019-03-20,0.07928334,0.06416797,0.37333727,0.1347067,0.036463186,0.049984876,0.034860246,0.22719634
2019-03-21,0.07926448,0.06413986,0.3733956,0.13468598,0.036452454,0.049971446,0.034843016,0.2272473
2019-03-22,0.07914766,0.06396655,0.3743087,0.13453917,0.036271382,0.04981606,0.034666575,0.22728391
2019-03-25,0.079149984,0.06400417,0.37417778,0.1345669,0.036296222,0.049811594,0.03467369,0.22731966
2019-03-26,0.07913677,0.063985065,0.3742366,0.13455896,0.036286492,0.049795616,0.034660015,0.22734047
2019-03-27,0.07915637,0.06399791,0.37423894,0.13453029,0.03629139,0.049837887,0.034697823,0.22724935
2019-03-28,0.079150975,0.06400607,0.37420273,0.13456884,0.036293745,0.049809862,0.034674663,0.22729307
2019-03-29,0.079174526,0.06402758,0.374087,0.13458656,0.03631933,0.049833976,0.034705743,0.22726527
2019-04-01,0.07913356,0.06398521,0.37425348,0.13455407,0.0362846,0.04979951,0.03466401,0.22732556
2019-04-02,0.07912864,0.06396754,0.3742934,0.13456528,0.036265302,0.04977773,0.034633964,0.22736818
2019-04-03,0.079122365,0.06396272,0.3742836,0.13454507,0.03627515,0.04977982,0.034645777,0.22738554
2019-04-04,0.07914985,0.063995816,0.37411663,0.1345656,0.036316093,0.04981372,0.034692034,0.2273502
2019-04-05,0.079173006,0.06401883,0.374019,0.13458072,0.03633572,0.049837913,0.034717232,0.2273176
2019-04-08,0.07922608,0.06406812,0.37377802,0.1346215,0.036380924,0.049893063,0.03477271,0.22725964
2019-04-09,0.07921318,0.06403651,0.37387514,0.13457161,0.0363673,0.049908668,0.034774505,0.22725312
2019-04-10,0.07920268,0.06403923,0.37386566,0.1345789,0.03637627,0.049866356,0.03476802,0.22730283
2019-04-11,0.07924119,0.06405125,0.37385648,0.13456668,0.03637569,0.04991396,0.03479537,0.2271994
2019-04-12,0.079246506,0.06409069,0.37367013,0.13462645,0.036412124,0.04992163,0.034813333,0.22721916
2019-04-15,0.079249315,0.064060725,0.3737713,0.1345927,0.03638617,0.049926773,0.034800217,0.22721279
2019-04-16,0.07920298,0.06402989,0.3739386,0.13454811,0.03634702,0.04989113,0.0347576,0.22728461
2019-04-17,0.07921369,0.06402019,0.37393582,0.13456495,0.036353424,0.049889334,0.034759562,0.22726303
2019-04-18,0.079239905,0.064071506,0.37365854,0.13463332,0.036401115,0.049917813,0.034797315,0.22728048
2019-04-22,0.07944026,0.06424958,0.37269536,0.13473769,0.03660035,0.050161447,0.035041533,0.22707376
2019-04-23,0.07940945,0.06424857,0.37274995,0.13474697,0.03658896,0.050108224,0.035018086,0.22712976
2019-04-24,0.079366885,0.06420698,0.3729993,0.13470994,0.036543146,0.050049264,0.034965783,0.22715865
2019-04-25,0.079408765,0.06420263,0.37294686,0.13471746,0.03654719,0.05011002,0.034979545,0.22708748
2019-04-26,0.0794032,0.064243264,0.37278813,0.1347539,0.036574896,0.05010185,0.03499555,0.22713919
2019-04-29,0.07941586,0.06423251,0.37282827,0.1347126,0.036573168,0.050139844,0.03501468,0.22708298
2019-04-30,0.07944768,0.06425317,0.37263697,0.13476278,0.03660871,0.050174568,0.035042893,0.22707324
2019-05-01,0.07946031,0.064245686,0.3726786,0.13475974,0.036585953,0.0501617,0.035020553,0.22708744
2019-05-02,0.0794735,0.0642562,0.3726049,0.1347645,0.03659894,0.050179243,0.03503501,0.22708765
2019-05-03,0.07941359,0.06423727,0.3727779,0.13475744,0.03656303,0.050103605,0.0349834,0.22716378
2019-05-06,0.07940668,0.0641799,0.3730099,0.13470758,0.03653096,0.050087035,0.034958284,0.22711973
2019-05-07,0.079326294,0.06408402,0.373535,0.13463205,0.036430333,0.049976077,0.034847338,0.2271689
2019-05-08,0.079325676,0.06408809,0.37354305,0.13464013,0.03642687,0.049979325,0.034843683,0.22715318
2019-05-09,0.0793411,0.064093634,0.3734684,0.13466093,0.036436915,0.04999094,0.034849033,0.22715907
2019-05-10,0.07932088,0.0641529,0.37332058,0.13470413,0.03645961,0.049994286,0.034860495,0.22718716
2019-05-13,0.07922332,0.0639623,0.37412477,0.13458876,0.03630525,0.04984723,0.034688722,0.22725968
2019-05-14,0.07915139,0.063994184,0.37419933,0.13458243,0.036272135,0.049818546,0.034643643,0.22733843
2019-05-15,0.07920158,0.06403446,0.3740122,0.1346144,0.036314916,0.049852375,0.03469565,0.22727446
2019-05-16,0.079181746,0.06401715,0.37411997,0.1345846,0.036309544,0.049825378,0.03469115,0.22727041
2019-05-17,0.079185165,0.06394874,0.37434337,0.1345266,0.03627409,0.049799595,0.034672488,0.22724998
2019-05-20,0.07918521,0.063965484,0.37425852,0.13452554,0.036287926,0.04981464,0.03468853,0.22727416
2019-05-21,0.07915983,0.06400129,0.37420118,0.13456732,0.036291,0.049817413,0.034674387,0.22728752
2019-05-22,0.07916438,0.06394322,0.37437806,0.13453496,0.0362608,0.049793296,0.034651943,0.22727339
2019-05-23,0.07914648,0.063914336,0.37450865,0.13453232,0.03623286,0.049763724,0.03461479,0.22728682
2019-05-24,0.079130255,0.06397674,0.37435162,0.13456154,0.036247812,0.04978514,0.034620576,0.22732635
2019-05-28,0.07915334,0.06394189,0.37443888,0.1345374,0.036235202,0.0497849,0.03462158,0.2272869
2019-05-29,0.07914329,0.0639299,0.37447888,0.13453257,0.036226124,0.049775083,0.03460854,0.22730564
2019-05-30,0.07910705,0.0639534,0.37447757,0.13457805,0.036211424,0.049755316,0.034572195,0.227345
