,net_return
2011-11-22,0.0011607901224272245
2011-11-23,-0.01735300048866105
2011-11-25,-0.006083949004107674
2011-11-28,0.02471094967534739
2011-11-29,-0.0025326846181385997
2011-11-30,0.03094437190135752
2011-12-01,-0.0021749612010035376
2011-12-02,0.00249717205935815
2011-12-05,0.006742483514092175
2011-12-06,-0.003334799958983225
2011-12-07,0.00420445621289985
2011-12-08,-0.01770719960838364
2011-12-09,0.010252599345344912
2011-12-12,-0.014046187099455211
2011-12-13,-0.009000009484460812
2011-12-14,-0.0078730639249423
2011-12-15,0.003423654779049313
2011-12-16,0.0086192447986574
2011-12-19,-0.007397898957056249
2011-12-20,0.01960728783853679
2011-12-21,-0.002836698059899975
2011-12-22,0.006663478306391188
2011-12-23,0.0021201774455131247
2011-12-27,0.0002241550982211249
2011-12-28,-0.009670785134438425
2011-12-29,0.005549572856712813
2011-12-30,0.00020702375879483748
2012-01-03,0.012418002033866
2012-01-04,-0.0035888381896763996
2012-01-05,0.0027676656654785
2012-01-06,-0.0012016431685072748
2012-01-09,0.0004274396751926875
2012-01-10,0.00971117284842335
2012-01-11,0.004191533407389438
2012-01-12,0.0014163125660217376
2012-01-13,-0.0018203260767904873
2012-01-17,0.0068843221996922116
2012-01-18,0.008293250267523524
2012-01-19,0.0017200750664976
2012-01-20,-4.216335491299988e-05
2012-01-23,0.00122448482002815
2012-01-24,0.00126588148768585
2012-01-25,0.010138844487967938
2012-01-26,0.0024068960514407375
2012-01-27,0.0036967600559842627
2012-01-30,-0.0034422344619365122
2012-01-31,0.0044242196360782995
2012-02-01,0.007959697239939025
2012-02-02,0.0032242334766725876
2012-02-03,0.00452252408460665
2012-02-06,-0.0008297152990263375
2012-02-07,0.0005173088774251624
2012-02-08,0.0017468047824983502
2012-02-09,-0.0022300658954041252
2012-02-10,-0.006648995245979338
2012-02-13,0.007838685749853962
2012-02-14,-0.0022575963756268
2012-02-15,-0.0025566172264302996
2012-02-16,0.006766366347232399
2012-02-17,-0.00046040643435279994
2012-02-21,-0.0017967101754712874
2012-02-22,0.0009305454095606626
2012-02-23,0.004784179291340188
2012-02-24,0.0022116373625190623
2012-02-27,-0.00010442320443550013
2012-02-28,0.0035688449473179626
2012-02-29,-0.0109897359652691
2012-03-01,0.0044875759978943
2012-03-02,-0.0018466658601497626
2012-03-05,-0.004325183949631613
2012-03-06,-0.012447869597520188
2012-03-07,0.0050576107721790374
2012-03-08,0.006146033189414938
2012-03-09,0.004251939885939687
2012-03-12,-0.001899692012140395
2012-03-13,0.008182561136878198
2012-03-14,-0.0098540288216098
2012-03-15,0.004032795579606688
2012-03-16,0.0011552403931031875
2012-03-19,0.0013522588435568377
2012-03-20,-0.004337088620204637
2012-03-21,0.0018731958735513875
2012-03-22,-0.006330623653197675
2012-03-23,0.006058360383279574
2012-03-26,0.011936031168183762
2012-03-27,-0.0007489001873901374
2012-03-28,-0.00591306212478645
2012-03-29,-0.00013622720946298759
2012-03-30,1.4882410664474998e-05
2012-04-02,0.007958877199034087
2012-04-03,-0.008337776199729589
2012-04-04,-0.008790331544207573
2012-04-05,0.0023416986727612873
2012-04-09,-0.0030846857428586125
2012-04-10,-0.009616040922596799
2012-04-11,0.004655728590261687
2012-04-12,0.010491521502904838
2012-04-13,-0.006324242281395226
2012-04-16,-0.0006981929360752122
2012-04-17,0.008553823642505513
2012-04-18,-0.00351945213716195
2012-04-19,-0.003205571795643363
2012-04-20,0.0030331049444259875
2012-04-23,-0.0070984590664157615
2012-04-24,0.0019480221953223499
2012-04-25,0.009298629863371412
2012-04-26,0.005960305044323838
2012-04-27,0.0035234125144223876
2012-04-30,-0.002994699666883388
2012-05-01,0.0019567510538215753
2012-05-02,0.0006130076656387499
2012-05-03,-0.006664256382083826
2012-05-04,-0.009392285113355513
2012-05-07,0.0017984853540590623
2012-05-08,-0.004746120211656388
2012-05-09,-0.005238587304681662
2012-05-10,0.0007178076514626876
2012-05-11,-0.0016386605156897252
2012-05-14,-0.008771542211152675
2012-05-15,-0.0040853705651066625
2012-05-16,-0.0052185041461596995
2012-05-17,-0.008802232088699912
2012-05-18,-0.00564929992807265
2012-05-21,0.014087757190986037
2012-05-22,-0.005583281967399675
2012-05-23,0.0012146642120946624
2012-05-24,-0.0010207686991406625
2012-05-25,7.33069852393875e-05
2012-05-29,0.008562315156241862
2012-05-30,-0.006516897194645462
2012-05-31,0.00257153677750225
2012-06-01,-0.008411606452280377
2012-06-04,-0.0018050795145897
2012-06-05,0.0038541913916836997
2012-06-06,0.012161229673386214
2012-06-07,-0.0031100808387129497
2012-06-08,0.0051689317509339
2012-06-11,-0.010127588338962124
2012-06-12,0.0076336093126851004
2012-06-13,-0.0020086315570874377
2012-06-14,0.006081949396883587
2012-06-15,0.008788726982282512
2012-06-18,0.003532176581398962
2012-06-19,0.004773983022631013
2012-06-20,-0.0010447163958209125
2012-06-21,-0.018130410513556277
2012-06-22,0.002830807122612325
2012-06-25,-0.006353546015957287
2012-06-26,0.0020931639516617
2012-06-27,0.005732698215322813
2012-06-28,-0.0021730558455575373
2012-06-29,0.020825273714430163
2012-07-02,0.005414981513347812
2012-07-03,0.007725624944054513
2012-07-05,-0.003187669919959
2012-07-06,-0.0062841891647872
2012-07-09,0.0002561903262830874
2012-07-10,-0.007791461868719637
2012-07-11,0.0007407862478055249
2012-07-12,-0.002747672427480938
2012-07-13,0.010409510958144862
2012-07-16,-0.00022117810659676244
2012-07-17,0.0031985532410293625
2012-07-18,0.002716936709155037
2012-07-19,0.001286211712364775
2012-07-20,-0.005093892959096462
2012-07-23,-0.009262644997589014
2012-07-24,-0.003095341743462838
2012-07-25,0.0023096798371757253
2012-07-26,0.008589015298634225
2012-07-27,0.010434664539518562
2012-07-30,0.00049406353113075
2012-07-31,-0.0026459477997352494
2012-08-01,-0.004777870019459287
2012-08-02,-0.0029125572654571
2012-08-03,0.011344352592038275
2012-08-06,0.0036231799143052754
2012-08-07,-0.0006365134503945376
2012-08-08,-0.0015583585624970376
2012-08-09,0.0014342936092523004
2012-08-10,0.0017316431386018498
2012-08-13,-0.0025914188850593
2012-08-14,-0.0034830710686928126
2012-08-15,-1.7765982854012685e-05
2012-08-16,0.005092839725033888
2012-08-17,0.00191841404404305
2012-08-20,0.0005299480216327138
2012-08-21,0.0011340305183545375
2012-08-22,0.004049345510936625
2012-08-23,-0.0028012616297891377
2012-08-24,0.00238951181354235
2012-08-27,0.00010282462088260011
2012-08-28,0.001317338978500575
2012-08-29,-0.0017809189396626873
2012-08-30,-0.004535327961290638
2012-08-31,0.008973912008118364
2012-09-04,0.0012239481389046626
2012-09-05,-0.0017374536782164877
2012-09-06,0.009172156040345625
2012-09-07,0.006542497109442687
2012-09-10,-0.006046372950489643
2012-09-11,0.0020456714839255
2012-09-12,0.00042794370314155
2012-09-13,0.012729727296324302
2012-09-14,0.0012118693983793252
2012-09-17,-0.001784284659558575
2012-09-18,0.000439561930194225
2012-09-19,0.000418990151570825
2012-09-20,-0.003275688149051843
2012-09-21,0.0014844770293048625
2012-09-24,-0.001418641730037975
2012-09-25,-0.007372076944061775
2012-09-26,-0.0021372369410355627
2012-09-27,0.007631700654599451
2012-09-28,-0.0034356502234897624
2012-10-01,0.0019596348727751877
2012-10-02,0.0015909053351167877
2012-10-03,0.0007064901040870501
2012-10-04,0.0026203813949366122
2012-10-05,-0.003195016404006943
2012-10-08,-0.0027785257467707125
2012-10-09,-0.006988034012598213
2012-10-10,-0.0008954774620512373
2012-10-11,0.0028087896259198627
2012-10-12,-0.0027860992925079877
2012-10-15,0.00316376743280935
2012-10-16,0.0049583717551638625
2012-10-17,0.0009306879306951125
2012-10-18,-0.003108902887736125
2012-10-19,-0.010115637717900276
2012-10-22,0.0005573571704862001
2012-10-23,-0.007061989332792325
2012-10-24,-0.0031146738378109995
2012-10-25,0.0017612612966506874
2012-10-26,6.672768292750484e-06
2012-10-31,0.0028071454395707375
2012-11-01,0.004841310495562412
2012-11-02,-0.007245283821984813
2012-11-05,0.0029258558195209756
2012-11-06,0.0041950766795119
2012-11-07,-0.008899066750441924
2012-11-08,-0.005502055583530575
2012-11-09,0.0005253462897265877
2012-11-12,-0.00016819611924705
2012-11-13,-0.003039635012220162
2012-11-14,-0.009421391159289187
2012-11-15,-0.0027118406327223
2012-11-16,0.003104384033553587
2012-11-19,0.012942950519049838
2012-11-20,-0.00101066995413715
2012-11-21,0.000837292003417775
2012-11-23,0.009206757443292987
2012-11-26,0.0015939214207391001
2012-11-27,-0.002946618633706863
2012-11-28,0.0018519713519123749
2012-11-29,0.004914182880694
2012-11-30,-0.0014304536927401445
2012-12-03,-0.0002419240716407
2012-12-04,-9.052799356562476e-06
2012-12-05,-0.0004139085317950249
2012-12-06,0.0040664207756702375
2012-12-07,-0.00039443967227780017
2012-12-10,0.0027533189259440496
2012-12-11,0.0031954037964471997
2012-12-12,-0.0026309582054658124
2012-12-13,-0.0052376854203428505
2012-12-14,-0.00035988128249862507
2012-12-17,0.0037795562447828254
2012-12-18,0.0037252076339968623
2012-12-19,-0.0008288324384179626
2012-12-20,0.002333228796909775
2012-12-21,-0.0025808352123687125
2012-12-24,-0.0014217117210009874
2012-12-26,-0.0019910509018000876
2012-12-27,0.0018251582546483873
2012-12-28,-0.003314781016890438
2012-12-31,0.008879990239963562
2013-01-02,0.014164940017380138
2013-01-03,-0.006036081312009176
2013-01-04,0.0017204261212031625
2013-01-07,-0.0019757740218677875
2013-01-08,-0.00024115372274455005
2013-01-09,0.00206797365514485
2013-01-10,0.004115434698005099
2013-01-11,-0.00048347078283814094
2013-01-14,9.305894926437525e-05
2013-01-15,0.0013265994979733877
2013-01-16,0.0001865302566074
2013-01-17,0.0027086328376307745
2013-01-18,0.0020522802620959874
2013-01-22,0.0029056864361868503
2013-01-23,-0.0004261505057520375
2013-01-24,-0.00347917688292575
2013-01-25,-0.0003652813477554247
2013-01-28,-0.0011824175067365749
2013-01-29,0.0018990517732321
2013-01-30,-0.0037526441552056247
2013-01-31,-0.0002906198904406251
2013-02-01,0.003627490171761913
2013-02-04,-0.004652487672729338
2013-02-05,0.002651438778867087
2013-02-06,0.0021815298206493876
2013-02-07,-0.0027742224861824123
2013-02-08,0.005460916004797625
2013-02-11,-0.0016155784519895377
2013-02-12,0.001232894591278525
2013-02-13,-0.00035181654609834994
2013-02-14,0.000735852889487475
2013-02-15,-0.0033533211435579496
2013-02-19,0.00317674391825115
2013-02-20,-0.01035434868208295
2013-02-21,-0.004097520315807038
2013-02-22,0.006213184168559375
2013-02-25,-0.006544125038926164
2013-02-26,0.004005849912627875
2013-02-27,0.004673006555555537
2013-02-28,-0.001978720746545537
2013-03-01,0.0027072983656719254
2013-03-04,0.00042163100702952497
2013-03-05,0.006377805185110188
2013-03-06,-0.0003944110602728125
2013-03-07,-0.0009138596509451749
2013-03-08,0.001389228907203375
2013-03-11,0.0006549869326582
2013-03-12,-0.0007568254392885123
2013-03-13,-0.0012572485160784375
2013-03-14,0.0033246677691753253
2013-03-15,-0.0004172213094644875
2013-03-18,-0.0013928456361650126
2013-03-19,-0.0009437494884741998
2013-03-20,0.0016679777292387874
2013-03-21,-0.003223708890743475
2013-03-22,0.0032730767611905895
2013-03-25,-0.0013757610990347625
2013-03-26,0.004733430836565488
2013-03-27,0.002958984891288162
2013-03-28,9.7826078919225e-05
2013-04-01,-0.0030873119860447
2013-04-02,-0.0010783702809815307
2013-04-03,-0.006100823834823738
2013-04-04,0.0050492005164866505
2013-04-05,0.003482948500241925
2013-04-08,0.002365942674487375
2013-04-09,0.002928218213373225
2013-04-10,0.003943655016457588
2013-04-11,0.0019480481961828373
2013-04-12,-0.006072675523660825
2013-04-15,-0.02628750335467273
2013-04-16,0.010378138795473574
2013-04-17,-0.00875671399285454
2013-04-18,-0.001649805314347075
2013-04-19,0.008942273732000813
2013-04-22,0.004974669206520576
2013-04-23,0.004528479323645775
2013-04-24,0.0034048690871946253
2013-04-25,0.004984212548577663
2013-04-26,-0.0020055544026121377
2013-04-29,0.006016230793555454
2013-04-30,0.005404220628426425
2013-05-01,-0.006745475650383387
2013-05-02,0.007058179969927414
2013-05-03,0.002215989801793187
2013-05-06,0.0021418011726702375
2013-05-07,0.001010154600333175
2013-05-08,0.00471393481365175
2013-05-09,-0.004729563463608825
2013-05-10,-0.0014859652197356625
2013-05-13,-0.0027363988044238996
2013-05-14,0.00229913137806805
2013-05-15,0.0007952310637071499
2013-05-16,-0.0007605139733083125
2013-05-17,6.418784785408734e-05
2013-05-20,0.004123770303628737
2013-05-21,0.00014472794623250022
2013-05-22,-0.012082797287355526
2013-05-23,-0.0005783534661837499
2013-05-24,-0.002310674005469175
2013-05-28,-0.0018961174270980125
2013-05-29,-0.0042589370695042626
2013-05-30,0.002355230090866725
2013-05-31,-0.011934018942064063
2013-06-03,0.007358540711986337
2013-06-04,-0.008701627941528187
2013-06-05,-0.006507587791312137
2013-06-06,0.007473441136907463
2013-06-07,-0.0021485078330749875
2013-06-10,-0.0023381821782181124
2013-06-11,-0.007567160445124537
2013-06-12,-0.007609088229699025
2013-06-13,0.014281138569091712
2013-06-14,-0.0038445761202433
2013-06-17,0.0030196392849602877
2013-06-18,0.0029232590839673627
2013-06-19,-0.017044767920313973
2013-06-20,-0.03121076897179255
2013-06-21,0.00185351746725075
2013-06-24,-0.0090461781517565
2013-06-25,0.006841165992910949
2013-06-26,0.0031529427572771873
2013-06-27,0.00804950062796965
2013-06-28,0.00302606900268845
2013-07-01,0.0063115605994955
2013-07-02,-0.001310173562396575
2013-07-03,-0.001194862664884475
2013-07-05,-0.0060547238571219625
2013-07-08,0.00534741450416555
2013-07-09,0.007594765329621051
2013-07-10,-0.0010371390525458126
2013-07-11,0.02085661660935518
2013-07-12,-0.001820116175110075
2013-07-15,0.005161480999560613
2013-07-16,0.00028422025577326277
2013-07-17,0.0018245196620822251
2013-07-18,-0.00042660531031602487
2013-07-19,0.0024281991840492626
2013-07-22,0.006626630172682824
2013-07-23,5.7182177645075e-05
2013-07-24,-0.009212440403395824
2013-07-25,0.004108995069411201
2013-07-26,0.0011211428962353504
2013-07-29,-0.0054346963211498
2013-07-30,-0.00024146673127477497
2013-07-31,-0.0019453344175951177
2013-08-01,0.0013981597018441875
2013-08-02,0.002109334446997175
2013-08-05,-0.002648551751776813
2013-08-06,-0.006043916969838813
2013-08-07,-0.0018228005506097128
2013-08-08,0.007328663428904963
2013-08-09,0.0005470243978524499
2013-08-12,0.0023798229256574623
2013-08-13,-0.004141311021108062
2013-08-14,-0.00047515555591615024
2013-08-15,-0.009994872417986423
2013-08-16,-0.0053943132437284875
2013-08-19,-0.008645054168790075
2013-08-20,0.007662773806267337
2013-08-21,-0.007697618453697163
2013-08-22,0.009404452800983525
2013-08-23,0.008471219951294687
2013-08-26,-0.0007292815926003216
2013-08-27,-0.007809102152149075
2013-08-28,-0.0003589779977451999
2013-08-29,0.0038524748146605875
2013-08-30,-0.004570999465865838
2013-09-03,0.0012057788233698873
2013-09-04,0.004368967154377488
2013-09-05,-0.004383500456754725
2013-09-06,0.006930644500492573
2013-09-09,0.010503911317424787
2013-09-10,0.00012765022506566227
2013-09-11,0.0029532608289044504
2013-09-12,-0.007744679254905125
2013-09-13,0.002932693997895075
2013-09-16,0.001247424223241225
2013-09-17,0.003689113992179812
2013-09-18,0.022090933678405335
2013-09-19,-0.00259597192981245
2013-09-20,-0.009521127226443637
2013-09-23,1.7330201254913422e-05
2013-09-24,-0.00013772035354361233
2013-09-25,0.00017119337086670002
2013-09-26,0.0012532238987024125
2013-09-27,-0.001939140434805975
2013-09-30,-0.004932203760285713
2013-10-01,0.0038968567390042876
2013-10-02,0.003008240089682925
2013-10-03,-0.006605083282400738
2013-10-04,0.0033613224483494374
2013-10-07,-0.002283237920756487
2013-10-08,-0.008730494567963501
2013-10-09,-0.0023928900144156756
2013-10-10,0.012859549172063027
2013-10-11,0.0038204309191166626
2013-10-14,0.001642097495887125
2013-10-15,-0.00346199549506165
2013-10-16,0.010289385787036462
2013-10-17,0.011202261188241663
2013-10-18,0.004132233928454912
2013-10-21,-0.0015197858166763677
2013-10-22,0.008034897232149238
2013-10-23,-0.004678712152860113
2013-10-24,0.0018834644025377879
2013-10-25,0.00467282039410706
2013-10-28,-0.00021195602637939998
2013-10-29,0.0004900063406188625
2013-10-30,-0.005381466104072625
2013-10-31,-0.005113041754867999
2013-11-01,-0.0019763380007234376
2013-11-04,0.0030578744016264503
2013-11-05,-0.007583296024858525
2013-11-06,0.0011063433837134498
2013-11-07,-0.009653873905778636
2013-11-08,-0.0025165781710062996
2013-11-11,-0.0016076194652401873
2013-11-12,-0.001962827157821687
2013-11-13,0.005871684142940787
2013-11-14,0.006653858727900974
2013-11-15,0.00437973429724935
2013-11-18,-0.0023369014248556495
2013-11-19,-0.004390320902812737
2013-11-20,-0.009585362238745525
2013-11-21,0.005605745830803461
2013-11-22,0.0038932866131231748
2013-11-25,-0.0007337740961662376
2013-11-26,0.0016441982050754498
2013-11-27,0.003169873620485275
2013-11-29,0.002074812898908087
2013-12-02,-0.010177897620487899
2013-12-03,-0.0007379361373188124
2013-12-04,0.000573121293786125
2013-12-05,-0.0032814040360152
2013-12-06,0.008025387775557037
2013-12-09,0.003281110826187837
2013-12-10,0.00163494666172325
2013-12-11,-0.013112255970392537
2013-12-12,-0.005263295066932375
2013-12-13,0.002943322275420963
2013-12-16,0.004154124695381113
2013-12-17,-0.0015056598836403878
2013-12-18,0.008195355757188738
2013-12-19,-0.008791718873092125
2013-12-20,0.008363287227884939
2013-12-23,0.0032495382390659
2013-12-24,0.0011889305589630624
2013-12-26,0.00019885389082570278
2013-12-27,0.0017360979602773108
2013-12-30,-0.0003319521453027626
2013-12-31,0.0016565930885295498
2014-01-02,-0.005812377304615338
2014-01-03,0.0017294428330414252
2014-01-06,-0.00138164239335745
2014-01-07,0.00355091177095885
2014-01-08,-0.0021709732272304125
2014-01-09,0.0004091850576283876
2014-01-10,0.00935232615225605
2014-01-13,-0.0059429036185859995
2014-01-14,0.005381383047529499
2014-01-15,0.003193967176192538
2014-01-16,0.00080562256444725
2014-01-17,-0.0011916819778293498
2014-01-21,0.0016375635971062877
2014-01-22,0.00208698619484915
2014-01-23,-0.0007754423699135626
2014-01-24,-0.0120748787518164
2014-01-27,-0.007613095922811476
2014-01-28,0.004708234203744771
2014-01-29,-0.004023584691028
2014-01-30,0.00540949867090505
2014-01-31,0.00041098008277278756
2014-02-03,-0.011719354364475664
2014-02-04,0.004454842943984875
2014-02-05,-0.0033956670705785
2014-02-06,0.007001991723050724
2014-02-07,0.00826090995653691
2014-02-10,0.0022165157726921625
2014-02-11,0.0075285447161121755
2014-02-12,-5.9948308961675027e-05
2014-02-13,0.0060305371090485
2014-02-14,0.005073414069444551
2014-02-18,0.0022817334640711
2014-02-19,-0.005693329897760674
2014-02-20,0.0036813279865657495
2014-02-21,0.0020118611384047874
2014-02-24,0.0036981085801760624
2014-02-25,0.0007255097391033126
2014-02-26,0.0010457336366730904
2014-02-27,0.0051353693373929876
2014-02-28,-0.0005914913161753503
2014-03-03,-0.0009035774585315877
2014-03-04,0.0062050481770377745
2014-03-05,0.0007289945145013501
2014-03-06,0.00048793563721234967
2014-03-07,-0.00585447843025415
2014-03-10,-0.0018695978904649877
2014-03-11,-0.0020125458927155626
2014-03-12,0.004638806868460175
2014-03-13,-0.004962539867594975
2014-03-14,0.00104113336673165
2014-03-17,0.0020818371432679873
2014-03-18,0.006159084227072563
2014-03-19,-0.011567725474352475
2014-03-20,0.0017341934550067504
2014-03-21,0.00171143216485195
2014-03-24,-0.003783725280441863
2014-03-25,0.0033287557363541995
2014-03-26,-0.005614213999927186
2014-03-27,0.0009663952925732498
2014-03-28,0.0016435967363171125
2014-03-31,0.004727401665535439
2014-04-01,0.005048614121067563
2014-04-02,0.00169291714130645
2014-04-03,-0.0028013802332108127
2014-04-04,-0.004711199752369725
2014-04-07,-0.0030835482052859998
2014-04-08,0.006545751203145713
2014-04-09,0.005604038334053276
2014-04-10,-0.010731737633260364
2014-04-11,-0.004081971340581699
2014-04-14,0.0034417747579663124
2014-04-15,4.058122661913723e-05
2014-04-16,0.006936545688213
2014-04-17,-0.0016571071405250876
2014-04-21,0.00143673797531425
2014-04-22,0.002805545974907487
2014-04-23,-0.0026236421365302626
2014-04-24,0.002827827860442849
2014-04-25,-0.0064224754419700625
2014-04-28,0.00034336794372918743
2014-04-29,0.0029897828442938252
2014-04-30,0.001960989400006325
2014-05-01,0.002454840022939387
2014-05-02,0.0026486914772761373
2014-05-05,0.0003820777340647875
2014-05-06,-0.004170181951624512
2014-05-07,0.0003748738312379002
2014-05-08,-0.0020321833216993875
2014-05-09,0.0010519641965314249
2014-05-12,0.008552884762982051
2014-05-13,-0.00016494398948293767
2014-05-14,0.0008115588517711874
2014-05-15,-0.004002174620605936
2014-05-16,0.0040529286704681245
2014-05-19,0.0011964534341584873
2014-05-20,-0.004189640566612825
2014-05-21,0.0017137908303600747
2014-05-22,0.0028548086796310874
2014-05-23,0.004278128288965425
2014-05-27,0.0023833642882511003
2014-05-28,0.00027290097059556265
2014-05-29,0.0011618520847759626
2014-05-30,-0.0020617635484447127
2014-06-02,-0.0022808470988369125
2014-06-03,-0.0015814192741440002
2014-06-04,0.00039950936446632494
2014-06-05,0.009302539635457624
2014-06-06,0.0034320146504698383
2014-06-09,-0.0003245840271779248
2014-06-10,-0.0002260402326961
2014-06-11,-0.0014964165265716376
2014-06-12,-0.0009416008752179878
2014-06-13,0.0015778367184105249
2014-06-16,-0.0006481424957401832
2014-06-17,8.382277900724998e-05
2014-06-18,0.006779610146302962
2014-06-19,0.002706708931686062
2014-06-20,0.0017372529877665247
2014-06-23,-0.0010836627541043265
2014-06-24,-0.00026873756115187487
2014-06-25,0.0028816859084834666
2014-06-26,0.00036319279306765
2014-06-27,0.0025923573854684124
2014-06-30,0.0015461375650058498
2014-07-01,0.0034423710323484118
2014-07-02,-0.0014894476995082754
2014-07-03,0.0010648353609390873
2014-07-07,-0.0016930514626588627
2014-07-08,-0.0021427081369697005
2014-07-09,0.0036091962831858375
2014-07-10,-0.0017247098821666
2014-07-11,0.002103392596815637
2014-07-14,-0.00022132891661085007
2014-07-15,-0.0034858792918325875
2014-07-16,0.0027225910302732877
2014-07-17,-0.003901058466306225
2014-07-18,0.006818551821212662
2014-07-21,-0.00010024882819477501
2014-07-22,0.0036893897505768
2014-07-23,0.001434079000810925
2014-07-24,-0.002691408302758397
2014-07-25,-0.0001966389006430125
2014-07-28,0.0006628030399301751
2014-07-29,-0.0015819873497938748
2014-07-30,-0.0025678644141934126
2014-07-31,-0.014181945949243874
2014-08-01,0.001568701577949175
2014-08-04,0.00419247969864915
2014-08-05,-0.005295484024816013
2014-08-06,0.0010877429660374248
2014-08-07,-0.00011133561165460007
2014-08-08,0.005109812194598624
2014-08-11,0.0044695565005138296
2014-08-12,-0.0019954049458710626
2014-08-13,0.006879336050121851
2014-08-14,0.002784249956082975
2014-08-15,0.0008400190866997374
2014-08-18,0.004183532490622288
2014-08-19,0.0018746148999074248
2014-08-20,-0.0008312616839071751
2014-08-21,-6.141515986502497e-05
2014-08-22,-0.00016818356338404138
2014-08-25,0.0025075604507611127
2014-08-26,0.002625624438682487
2014-08-27,0.0016165285193951375
2014-08-28,-0.0004982730161961625
2014-08-29,0.0020267804580800753
2014-09-02,-0.004214658936511488
2014-09-03,0.0017262747676267001
2014-09-04,-0.0046863282459045
2014-09-05,0.004355071731672837
2014-09-08,-0.003027919344468313
2014-09-09,-0.005940881300677312
2014-09-10,-0.0019093804568579998
2014-09-11,-0.0012285727881690498
2014-09-12,-0.01100698024743645
2014-09-15,-0.003425936265955775
2014-09-16,0.004889715801217175
2014-09-17,-0.0025420493609422503
2014-09-18,0.0023115521925063873
2014-09-19,-0.0012394254843112375
2014-09-22,-0.0067932703003593005
2014-09-23,-0.0020734990920970252
2014-09-24,0.0033028181591403375
2014-09-25,-0.007924263234152039
2014-09-26,0.004852981532772212
2014-09-29,-0.0023135367775213877
2014-09-30,-0.00408933520946675
2014-10-01,-0.00422673141678825
2014-10-02,0.0005364925229354656
2014-10-03,0.003969017202737551
2014-10-06,0.0021392134660330876
2014-10-07,-0.005422494750463562
2014-10-08,0.013346718373248325
2014-10-09,-0.010821340945763787
2014-10-10,-0.007469308691495987
2014-10-13,-0.0011032165300345507
2014-10-14,0.005566805513949325
2014-10-15,-0.0009861825997413128
2014-10-16,-0.0012751298694289378
2014-10-17,0.0032792485154794875
2014-10-20,0.008311502267941763
2014-10-21,0.008541289593202975
2014-10-22,-0.004915257603238175
2014-10-23,0.0042205535258254875
2014-10-24,0.0029780532805224243
2014-10-27,-0.0001289768824894626
2014-10-28,0.008687373333441186
2014-10-29,-0.0032237144683527875
2014-10-30,0.0029475532680910874
2014-10-31,0.003933679740571513
2014-11-03,-0.0005464875412782362
2014-11-04,-0.00046608607194246245
2014-11-05,-0.003497296114545984
2014-11-06,-0.0021644133923437127
2014-11-07,0.006515713635595463
2014-11-10,-0.0017805335082512876
2014-11-11,0.0018395682462500058
2014-11-12,-0.0012637323699837334
2014-11-13,0.00030691094905812487
2014-11-14,0.0040546020002190505
2014-11-17,-0.0031872003417243
2014-11-18,0.005122668850511012
2014-11-19,-0.006256805607623187
2014-11-20,0.004787288361053675
2014-11-21,0.007618918467907788
2014-11-24,0.0022091900777029875
2014-11-25,0.0014751670419497747
2014-11-26,0.00484742401971015
2014-11-28,-0.005819136871590313
2014-12-01,-0.0030058023641338872
2014-12-02,-7.160417871202506e-05
2014-12-03,0.004017909902578638
2014-12-04,0.0004993243647382751
2014-12-05,-0.0025454536571149333
2014-12-08,-0.0007871143825586998
2014-12-09,0.005094164380689274
2014-12-10,-0.008045195781063613
2014-12-11,0.0009961304983299249
2014-12-12,-0.006508836289211576
2014-12-15,-0.010091097197590626
2014-12-16,-0.0014691687926389372
2014-12-17,0.012319416520180938
2014-12-18,0.009281760067772737
2014-12-19,0.0033682403686213004
2014-12-22,0.003656420617390863
2014-12-23,-0.004862762175429737
2014-12-24,0.0013635249346014627
2014-12-26,0.006347862583007375
2014-12-29,0.0004955906658078624
2014-12-30,3.478825260068746e-05
2014-12-31,-0.006764872648607713
2015-01-02,0.0014075262800700749
2015-01-05,-0.0030411599919063755
2015-01-06,-0.00018741171910561225
2015-01-07,0.008434856287343775
2015-01-08,0.006656428006851525
2015-01-09,-0.0002839080002428497
2015-01-12,-0.0004515428696020254
2015-01-13,0.00029488367126202504
2015-01-14,-0.0006168810803001748
2015-01-15,0.0013737064946642385
2015-01-16,0.006554224103284562
2015-01-20,0.0031874181485242125
2015-01-21,0.0020356506735314875
2015-01-22,0.011717415901123813
2015-01-23,-0.00034440390419162496
2015-01-26,0.0007929690861215124
2015-01-27,-0.004463962947509
2015-01-28,-0.004694631085117462
2015-01-29,0.0006545393836316249
2015-01-30,-0.0054342018188130005
2015-02-02,0.0042479927621999
2015-02-03,0.003531667974006075
2015-02-04,-0.0012542726196203373
2015-02-05,0.004608286686427012
2015-02-06,-0.013898400971762075
2015-02-09,-0.0025891202144471747
2015-02-10,0.002060106597605725
2015-02-11,-0.00210956804267425
2015-02-12,0.008374085927861487
2015-02-13,0.0018060109344876
2015-02-17,-0.0044641729114897125
2015-02-18,0.0029893651376824977
2015-02-19,-0.003982720222816102
2015-02-20,0.0037920278476549878
2015-02-23,0.0019756558403433502
2015-02-24,0.0021686279198272753
2015-02-25,0.0006373408154046751
2015-02-26,-0.0023926833600863
2015-02-27,0.0006677259390706123
2015-03-02,-0.0006067623731182501
2015-03-03,-0.0037883771466669255
2015-03-04,-0.004403173477215738
2015-03-05,0.0007844313276209374
2015-03-06,-0.01851916101244581
2015-03-09,0.0037097791238454247
